kind,trial,index,metric,value
latency,2,8,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.457355
latency,2,9,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.991278
latency,2,10,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.909467
latency,2,11,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.864153
latency,2,12,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.470996
latency,2,13,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.658877
latency,2,14,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.662641
latency,2,15,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.499956
latency,2,16,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.210901
latency,2,17,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.356192
latency,2,18,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.535317
latency,2,19,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.994498
latency,2,20,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.656357
latency,2,21,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.831429
latency,2,22,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.975946
latency,2,23,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.529866
latency,2,24,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.963168
latency,2,25,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.483848
latency,2,26,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.564487
latency,2,27,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.006198
latency,2,28,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.417053
latency,2,29,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.584258
latency,2,30,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.928736
latency,2,31,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.446204
latency,2,32,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.498646
latency,2,33,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.223042
latency,2,34,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.290976
latency,2,35,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.538207
latency,2,36,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.489816
latency,2,37,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,86.230664
latency,2,38,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.013002
latency,2,39,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.496546
latency,2,40,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.141291
latency,2,41,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.005898
latency,2,42,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.063597
latency,2,43,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.280067
latency,2,44,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.430985
latency,2,45,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.568241
latency,2,46,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.931355
latency,2,47,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.861314
latency,2,48,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.636248
latency,2,49,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.939637
latency,2,50,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.380973
latency,2,51,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.575317
latency,2,52,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.890617
latency,2,53,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.540038
latency,2,54,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.262591
latency,2,55,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,43.783272
latency,2,56,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.604738
latency,2,57,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,2.979268
latency,2,58,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.367592
latency,2,59,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.254300
latency,2,60,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.872981
