kind,trial,index,metric,value
latency,2,29,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,48.575703
latency,2,30,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.369190
latency,2,31,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.735447
latency,2,32,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.278603
latency,2,33,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.976295
latency,2,34,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,45.012735
latency,2,35,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.073143
latency,2,36,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.518079
latency,2,37,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.874732
latency,2,38,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.068350
latency,2,39,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.754931
latency,2,40,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.035251
latency,2,41,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,48.193836
latency,2,42,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.337454
latency,2,43,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.128091
latency,2,44,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.993335
latency,2,45,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,48.621543
latency,2,46,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,6.160339
latency,2,47,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.649199
latency,2,48,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.578341
latency,2,49,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.341943
latency,2,50,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,47.637088
latency,2,51,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.312633
latency,2,52,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.717641
latency,2,53,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,46.219425
latency,2,54,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,5.802573
latency,2,55,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.725430
latency,2,56,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,3.136160
latency,2,57,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,44.185423
latency,2,58,http1_rust_nodelay_production_req1048576_resp1048576_c1_keepalive_ms,4.648334
